G1_cell1_count	G1_cell2_count	G1_cell3_count	G1_cell4_count	G1_cell5_count	G1_cell6_count	G1_cell7_count	G1_cell8_count	G1_cell9_count	G1_cell10_count	G1_cell11_count	G1_cell12_count	G1_cell13_count	G1_cell14_count	G1_cell15_count	G1_cell16_count	G1_cell17_count	G1_cell18_count	G1_cell19_count	G1_cell20_count	G1_cell21_count	G1_cell22_count	G1_cell23_count	G1_cell24_count	G1_cell25_count	G1_cell26_count	G1_cell27_count	G1_cell28_count	G1_cell29_count	G1_cell30_count	G1_cell31_count	G1_cell32_count	G1_cell33_count	G1_cell34_count	G1_cell35_count	G1_cell36_count	G1_cell37_count	G1_cell38_count	G1_cell39_count	G1_cell40_count	G1_cell41_count	G1_cell42_count	G1_cell43_count	G1_cell44_count	G1_cell45_count	G1_cell46_count	G1_cell47_count	G1_cell48_count	G1_cell49_count	G1_cell50_count	G1_cell51_count	G1_cell52_count	G1_cell53_count	G1_cell54_count	G1_cell55_count	G1_cell56_count	G1_cell57_count	G1_cell58_count	G1_cell59_count	G1_cell60_count	G1_cell61_count	G1_cell62_count	G1_cell63_count	G1_cell64_count	G1_cell65_count	G1_cell66_count	G1_cell67_count	G1_cell68_count	G1_cell69_count	G1_cell70_count	G1_cell71_count	G1_cell72_count	G1_cell73_count	G1_cell74_count	G1_cell75_count	G1_cell76_count	G1_cell77_count	G1_cell78_count	G1_cell79_count	G1_cell80_count	G1_cell81_count	G1_cell82_count	G1_cell83_count	G1_cell84_count	G1_cell85_count	G1_cell86_count	G1_cell87_count	G1_cell88_count	G1_cell89_count	G1_cell90_count	G1_cell91_count	G1_cell92_count	G1_cell93_count	G1_cell94_count	G1_cell95_count	G1_cell96_count	G2M_cell1_count	G2M_cell2_count	G2M_cell3_count	G2M_cell4_count	G2M_cell5_count	G2M_cell6_count	G2M_cell7_count	G2M_cell8_count	G2M_cell9_count	G2M_cell10_count	G2M_cell11_count	G2M_cell12_count	G2M_cell13_count	G2M_cell14_count	G2M_cell15_count	G2M_cell16_count	G2M_cell17_count	G2M_cell18_count	G2M_cell19_count	G2M_cell20_count	G2M_cell21_count	G2M_cell22_count	G2M_cell23_count	G2M_cell24_count	G2M_cell25_count	G2M_cell26_count	G2M_cell27_count	G2M_cell28_count	G2M_cell29_count	G2M_cell30_count	G2M_cell31_count	G2M_cell32_count	G2M_cell33_count	G2M_cell34_count	G2M_cell35_count	G2M_cell36_count	G2M_cell37_count	G2M_cell38_count	G2M_cell39_count	G2M_cell40_count	G2M_cell41_count	G2M_cell42_count	G2M_cell43_count	G2M_cell44_count	G2M_cell45_count	G2M_cell46_count	G2M_cell47_count	G2M_cell48_count	G2M_cell49_count	G2M_cell50_count	G2M_cell51_count	G2M_cell52_count	G2M_cell53_count	G2M_cell54_count	G2M_cell55_count	G2M_cell56_count	G2M_cell57_count	G2M_cell58_count	G2M_cell59_count	G2M_cell60_count	G2M_cell61_count	G2M_cell62_count	G2M_cell63_count	G2M_cell64_count	G2M_cell65_count	G2M_cell66_count	G2M_cell67_count	G2M_cell68_count	G2M_cell69_count	G2M_cell70_count	G2M_cell71_count	G2M_cell72_count	G2M_cell73_count	G2M_cell74_count	G2M_cell75_count	G2M_cell76_count	G2M_cell77_count	G2M_cell78_count	G2M_cell79_count	G2M_cell80_count	G2M_cell81_count	G2M_cell82_count	G2M_cell83_count	G2M_cell84_count	G2M_cell85_count	G2M_cell86_count	G2M_cell87_count	G2M_cell88_count	G2M_cell89_count	G2M_cell90_count	G2M_cell91_count	G2M_cell92_count	G2M_cell93_count	G2M_cell94_count	G2M_cell95_count	G2M_cell96_count	S_cell1_count	S_cell2_count	S_cell3_count	S_cell4_count	S_cell5_count	S_cell6_count	S_cell7_count	S_cell8_count	S_cell9_count	S_cell10_count	S_cell11_count	S_cell12_count	S_cell13_count	S_cell14_count	S_cell15_count	S_cell16_count	S_cell17_count	S_cell18_count	S_cell19_count	S_cell20_count	S_cell21_count	S_cell22_count	S_cell23_count	S_cell24_count	S_cell25_count	S_cell26_count	S_cell27_count	S_cell28_count	S_cell29_count	S_cell30_count	S_cell31_count	S_cell32_count	S_cell33_count	S_cell34_count	S_cell35_count	S_cell36_count	S_cell37_count	S_cell38_count	S_cell39_count	S_cell40_count	S_cell41_count	S_cell42_count	S_cell43_count	S_cell44_count	S_cell45_count	S_cell46_count	S_cell47_count	S_cell48_count	S_cell49_count	S_cell50_count	S_cell51_count	S_cell52_count	S_cell53_count	S_cell54_count	S_cell55_count	S_cell56_count	S_cell57_count	S_cell58_count	S_cell59_count	S_cell60_count	S_cell61_count	S_cell62_count	S_cell63_count	S_cell64_count	S_cell65_count	S_cell66_count	S_cell67_count	S_cell68_count	S_cell69_count	S_cell70_count	S_cell71_count	S_cell72_count	S_cell73_count	S_cell74_count	S_cell75_count	S_cell76_count	S_cell77_count	S_cell78_count	S_cell79_count	S_cell80_count	S_cell81_count	S_cell82_count	S_cell83_count	S_cell84_count	S_cell85_count	S_cell86_count	S_cell87_count	S_cell88_count	S_cell89_count	S_cell90_count	S_cell91_count	S_cell92_count	S_cell93_count	S_cell94_count	S_cell95_count	S_cell96_count
Cox5a	8.86150821001567	8.97640872754935	8.94237372946581	7.22986063511952	9.10304490371675	8.14303675372191	8.2040934045258	8.2242092214933	8.48797296264028	7.94973138896105	5.94984390646225	8.79831078778282	6.79289774087506	5.0213479667348	8.09567028295898	8.30314003631517	7.92028412824988	6.34015618745949	5.41259886882639	6.25337935409323	7.71793209606683	7.76009511350881	8.83721241245165	7.15544429692592	5.58001485604824	6.16472642027429	5.21729217969246	7.5058529682949	5.03367978621809	7.24563174704752	4.25857499438529	4.25957998587954	4.14403290900819	7.92852241769682	6.6426335783937	7.25690251977528	5.81030205688529	5.92200273083982	5.70550564007596	4.24575294791183	6.03554603307775	6.62306104627046	6.18658718534421	5.75334123812791	8.49904231108567	4.62316640788045	5.88353778380987	5.59127518982022	6.282906403303	6.13956334798291	4.99704851522234	4.93762087082102	2.10541110416506	7.87788319236296	6.50935628307441	8.70911672828412	5.78099804732948	6.86072115391828	5.82717365668806	6.37520939574877	7.35819763249336	7.09576388334018	6.45096477434695	5.58456084878298	7.47520835772012	7.32105288601274	8.62861250792985	7.27110895146371	7.40949522468936	7.55146943512696	8.22905856961716	7.37690651857564	8.87385941902716	8.34849704170641	7.25855575844052	7.88796935234868	9.00554916308344	9.60460443806673	7.97416622037206	9.10205616119832	8.34204783876211	7.68798030669538	8.54633736286092	8.87051512388533	8.71510911731947	8.98057393486069	8.23052251000329	0	8.67036362686016	9.00194015348678	8.66264900091443	9.49155919113265	8.09643003751412	7.87762900604748	8.5278586276824	8.20305843059961	8.47691766564675	8.73965003546601	8.49396513864732	8.52993557082152	8.60648781190588	8.03998837421238	8.81955011165943	7.96533026096358	8.36752566642001	8.78967233774088	9.39898805116274	9.62709761570054	8.72656856161256	8.07949771756682	8.50774202463742	8.65624965075054	8.60605955765732	9.45031475770429	8.80128789921454	9.07049868132003	8.88675292122353	9.12946087776191	9.63939349242079	7.9992361269798	7.19008189737738	8.51858949297963	8.83742106089942	8.12339449006094	7.60340137683874	8.02323459897491	7.88676602042529	8.87158642970426	8.02896604468034	8.57307774937241	6.95680564196263	7.63833276580393	8.06220129012923	6.52105683981768	8.22341969309159	7.51974301604316	7.72718402579644	7.34128369875977	7.08241530426787	8.43426386190243	8.34908303917456	7.03080154006724	7.73832811310404	7.90558482917706	7.0813645986065	6.97400206507439	7.65151782548507	8.55013205054979	8.71439175134079	8.07930784038398	6.75787343962161	8.9266602318501	7.34226549890862	8.22939223495	7.55685239511837	8.89019900700229	7.94077552734653	8.38659277327218	8.50363092872894	7.77906720494745	8.04763026722334	8.13447564451141	9.07879374422574	9.21621678245469	8.95220610515028	7.27878138293136	9.34190616061736	8.32724396049671	8.88339228867997	8.98058875797111	8.54449934769306	8.29156720764917	7.81250790322107	9.63321967872388	8.48454257124431	8.70061702983047	8.84101668675697	8.93321884178421	8.23509286032338	8.31402381128099	10.0201772917367	9.38708284255339	8.41332864430914	8.46732273705561	9.54518178739931	9.49303170240473	9.42983535667777	9.2201279699237	8.63221417463913	8.4242213794642	8.47828111817447	8.17363847381576	0	8.30054578282957	8.22434226317766	8.2626988637814	0	7.85817184518538	8.39503514972384	8.16074974527133	8.90111051554708	8.55645461047875	6.70426008423158	9.19886099596528	6.65554269424	7.11770417040788	7.61717242481571	8.50857854849586	7.1852086757228	0	6.07707464730213	6.05246417612855	7.85992326468642	8.60619209038522	7.37615966440351	7.96059252403624	5.24929007356477	6.21303255290909	5.37424303629604	7.21918433624238	7.41716941750722	5.96998911156237	0	4.83516447560741	6.02585446943115	8.44545912356195	5.93131310476878	6.11031379869235	6.84799580575912	5.15887036135262	4.33465536350634	4.36895753796874	6.53470806355903	5.75600521288935	5.83448516502277	0	8.89475669582698	4.19925852242733	4.49698966763083	6.78548421547258	6.08936936750983	6.2436316753463	5.25469617229482	5.24557489952595	5.0784178982912	6.85695593861193	5.68449824161325	8.24867064943058	6.08082582211538	0	4.40018237338886	4.75508308346945	6.89123139726487	6.58586480691252	6.50040907479586	4.95414947000956	6.35792750945438	6.20141397138696	7.94289693249366	7.66764243268788	8.0888749572497	6.79957934961905	0	7.53592030533083	8.23996804288705	8.20888916216254	7.90934609176468	7.36068344165514	8.10388372587321	9.83121702126314	8.76947242386829	8.73257733360689	8.24267547180353	8.5118344783523	8.55468987243668	0	9.62813056641039	8.17635402057525	8.22362557694654	2.02938771511285	7.92331454522855	9.0235687555973	7.9273088615596	8.73500676520523	8.3075213189556	8.62047434520414	6.53590894810857	9.21245354653163
Ube2c	5.73074833042916	6.24432751406422	6.3612563607788	6.07087639255872	8.03425705875472	7.58351371414565	7.85117808996895	8.71662478704803	8.14747024403799	8.50664783046048	7.24340990308672	8.16377324813139	7.97592846601817	5.70643730693232	8.25386924539076	7.33120373398078	4.77818631046784	8.42968429309132	6.28639943866893	7.11462322561082	7.05503232077937	6.52291802037247	8.55649863560846	6.49445806057714	6.35472980521188	6.91837398587877	7.21301230062839	3.03515282911813	8.61848549339289	8.19174385416686	9.28833921242074	6.91433442943907	5.6319555062111	7.62112438436502	7.56194596768412	6.40898654328213	8.17554901325467	5.16495770087893	3.45474532040648	5.34402690249362	7.99226722330359	5.43702488879469	7.466217316022	4.08391483745794	8.06013601837033	8.46824682454041	5.09838742448098	6.18160864463713	7.28916393978854	7.17173131282632	6.89630327210301	3.77581494061012	7.44319201917763	6.56152979669567	5.07732984016389	5.39310823429893	5.95897558267093	6.752768583614	5.35473406329204	7.76332999608661	7.11473036296796	7.95350953034287	8.59414761501038	6.80514284390525	7.20302156235898	6.24913623713853	6.13299327525073	7.26448164744149	7.9736113133865	7.09845811349709	8.60473180836413	9.19525091315705	7.24606102797173	9.56952427230716	6.75165793522798	8.57960232474641	6.64534757897315	8.16570977911084	8.84826890939159	8.21592522001012	7.6815101649234	6.29556445306699	6.55277169714915	6.73652254171079	7.1192952635887	7.31777887098768	7.8041556185906	0	5.5889175582798	9.46368784423817	7.75768038221656	8.70123742054774	7.21272106755117	7.3967877106427	6.09856198902406	7.33456078709758	9.91293449336014	9.1792241042497	7.31593542313356	9.24283549449155	10.2177174367333	7.16895719716441	9.17929920504473	9.90853713718653	7.4190122151896	8.15958858425624	9.23893440380742	9.46497507510517	9.23039724217602	10.2616189253477	9.45948882879891	9.44949126058196	10.0499560289534	9.35310289817124	9.69867685248644	9.97428777005415	9.70093940672275	9.32032684988677	9.76271809991967	8.0076190511034	9.93161605237959	8.98462772811263	9.08871537800629	9.40911077642533	9.0255278454296	10.3593028253201	9.28598840407471	9.4040116070954	8.38367670402896	9.59861080608229	9.02124379179895	9.31835170888584	8.44739827080436	9.40741150847641	9.96814192675458	9.92097471385308	9.33794811215767	8.66898707279811	9.11143523080752	10.1868294393689	10.3192498693603	8.10968287776686	9.66038725181019	10.0046192950975	9.11828452031077	8.84332695128659	9.26442791541331	8.94225070799022	9.7405431830232	8.37418616942062	7.4139708618006	8.89624912693494	8.19453628167855	8.78484781648776	7.73622873563412	9.83729412144159	8.90975861007428	10.0785911093733	9.87810103820685	9.29778495839641	10.1563623400461	9.29382712305162	9.80053892812453	9.2238592346621	9.67835281017596	9.30026176907896	10.3094277678399	9.34393709786931	9.59777652695842	9.59019270663102	10.3637847817347	9.26718996261629	7.86524738759538	9.48833995005385	9.33071420699778	8.60708185379436	9.64810408161371	9.00592819142668	9.44439186523803	9.56472992342625	9.36561175939339	10.1712143221868	8.82326371800695	9.63178682034898	9.45185665390354	10.1932041873711	10.040635935238	10.194418122768	9.68802874527293	10.1298457222849	9.22549729911037	9.0417179132796	0	9.40351681031228	8.20869417573319	7.99026183671347	0	7.4150937741752	8.21290994513951	7.87690443125872	7.08709582550565	7.98637967429061	8.67883053179846	8.43807079379579	7.83853716463158	5.69713725008384	9.48503923322683	9.00349540326842	8.61837566043869	12.9299125337601	7.61167536168099	8.87367933436552	7.94389552757329	7.09272100671093	7.62104417692405	8.52826137730485	6.31507298392798	6.12194260003399	9.15594718107373	8.50541832156207	9.48558192963827	7.36046307716004	0	8.87190045937714	9.56787491866069	7.280774492557	8.80856056326641	7.57253081917753	6.85905006918889	9.01729102988985	7.16392345105061	8.06928671692316	8.59895116535488	7.6838810897253	7.71247750465205	0	6.54419118180188	7.69166451712385	5.12849017064663	7.72523627023211	7.89727042477	7.48174737130567	7.85247888471091	8.50906014916191	8.10448651578574	9.24487015159246	7.8166914515995	7.03284284889448	7.69981446988414	0	7.63401924728457	6.82182467175267	7.89694131183706	8.83481541766992	8.43655577857418	4.21995770742096	8.56307209368332	8.93965154789702	6.02152044504931	8.33206413914341	9.48621297841064	8.30970061611116	0	7.54386081419786	8.90902431456686	7.46863063808828	6.38634706598474	9.67787208468148	7.40594767861113	7.04362762599121	9.18414872613695	7.51427351004982	9.563368684082	7.86401328513765	9.67524577914092	0	6.12856513645496	7.59799182101107	9.00953878421559	7.99617793695876	8.18813960710276	9.14728610454876	6.59978997945283	8.69433173424038	8.56781649917568	9.36124855863264	7.99948531630491	6.36449140497534
Ier3	0	3.05648588044486	6.44667627694521	6.19589629213131	4.40063196298672	8.10604086665634	1.62807669122352	4.9175592988585	1.19851404041079	7.41452144571766	6.5457651294447	0.718291239843808	0	0	6.78790697719122	1.49755319517458	0.721019551096088	5.16082542102568	5.54001379539873	8.10483583485055	5.62799703011481	2.48802351500812	4.16935004291136	3.35801442762362	7.26451996957146	4.66364878370973	5.24068624836497	4.97364378198979	8.44366718660632	6.60269357973088	8.49259070279229	6.52605859234674	4.89879245341751	6.81510292696219	3.3512540880666	1.71020625407696	0	2.23641897996139	4.26060168758087	2.21867513956285	1.18349123330386	4.32861130215202	6.38644856942246	0.943228583105645	7.96759965077666	6.9695595427472	2.49659882734153	0	7.7439399326065	3.91968611376308	8.17396022552205	6.98733149984734	0	6.5112349740236	0.647704163101336	1.60298527968157	6.78903377318289	0.723224359555751	4.04148762080516	0	0	5.08976052602635	8.59394239208256	1.46207118526983	7.50061876739277	3.64156288946707	6.63524001753405	7.35515351310707	5.14446717207856	3.85946403855446	5.69150490946205	5.75773436759283	5.25030016693198	7.86340999726764	7.93959983133507	0	6.2971322285932	5.19204922543369	1.53316289754793	3.53377941566989	3.37134869757562	7.16520868426119	2.48556826346139	0	0.872193682644793	8.0205979583258	0	9.78983276952862	7.66445231819459	4.56834182759713	5.62248525008469	2.94083281986012	5.35867290574469	3.73149502107844	2.95178643289461	1.32156483268349	0	5.7543840505417	6.72150084376665	1.1876426883559	3.49743546949468	5.00750757821091	5.66644809330471	1.02117529502143	0.679378460498	6.72628674789265	4.30747312488626	4.89822477650662	7.54973097699122	6.09468756384781	2.00711778803706	5.98718538554608	1.86178545227572	0.346477528581075	1.71626521243187	6.27362261538841	5.03353338170433	2.41072788128468	4.46127297304796	4.44172797902934	5.34904123566477	6.97132775661347	0	1.90077422109527	0.84169974558405	1.59172173177626	0	0	4.32177420066592	2.11104332909258	7.15397124799161	6.60421188774146	7.39200614652158	3.01344018916561	7.55565342950887	1.08727634978518	0	8.01121420577123	8.02486337467023	2.35989542513556	7.4983663875433	0	6.88626337721614	0	7.47689406228404	0	6.18581457588381	1.42394942975174	5.48862353608485	2.01591648618035	0.749668564743804	7.76386776216624	6.18645275491945	5.86360669823059	4.95372203406493	0	0.661769879064193	3.20781958108593	4.28850957306196	8.56276051822463	6.97815532412443	5.02237779349798	0	7.23775139414455	4.95126598237025	7.09463656009702	5.08493350996164	1.7295474623574	5.31080818273097	3.48378122197001	7.31849869675088	0	5.83847295845954	6.98665370152229	3.94504544529365	7.033946235363	0.942092229779542	0	6.28737978006897	2.55231545848237	0	7.93586309247982	6.9756023810497	6.40608651455942	6.26424875213757	7.10863013059678	5.13830685187374	2.47991497999632	7.39373290428743	0	0	6.82244934614774	0	1.59038309523773	0	0	0	0	3.88859770886885	3.81233609075643	5.66746782708743	3.89308947983066	3.40198504788077	5.6740664073605	0	0	0	0	2.40803182373937	0	6.16128085846226	0	0	0	0.957180719909257	0	0	1.38185999787218	0.49038916965412	5.69282546250191	0	0	0	0	7.24914121730826	6.10184586634324	1.83584267099538	0	0	0	0	0	0	0.561574139149901	0	0	5.63884544712459	0	0	0	1.31520135371024	1.86069037345529	0	1.85613660861103	1.26036127705762	0	6.51707309507866	0	0	0	0	0	0	0	5.12084730898967	0	0	0	0	6.15415134339495	0	0	0	0	6.83976246986413	2.03624785085245	5.3790380036777	1.05884634157378	0	0	0	0	0	0	0	0	5.71108159592588	0	6.62270806026493	0	5.64278148325169	0	5.44000049619315	3.53304175224779	5.31416503508721	0	0	0
Ggt5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.05567069683533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.273585659845076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.202774272214995	0	0	2.64062561420633	0	0	0	0	0	0	0	0	0	0.124096452601342	3.79506851294464	0	0	0	0	0	0	0	0	0	0	0	4.83732812118781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.19769067598108	0	0	0	0	0	0	0	0	0.14680818691921	0	0	0	0	0	0	0	0	0	0	0	0	4.90335219537632	0	0	2.9752259083396	0	0	0	0	0	0	0	0	0	0.171296751371552	0	0.200097775607878	0	0.199921596550849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0975911615444215	0	0	0	0	0	0	0	0	0	3.16422104119272	0.205350892014041	0	0	0	0	0	2.69703388507577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38301921351354	0.2280906659864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66478482175687	0	0	0	0	0	0	0	3.33115877083601	0	0	0
Cdc20	6.61343189293723	4.74712991586292	8.23180210798102	0	1.23871855835559	3.3984361911419	4.82623336418836	7.61759672276998	6.46608954186833	4.02534428038959	0.496282953338466	0.859180357505988	6.28225726119771	4.87107356126594	5.55604765698461	4.818867219865	6.54576459300988	6.43679266041012	7.27564233415806	6.28771680982614	7.73907522535292	7.23766484597341	8.90083235079369	1.84565228681399	3.92704743717319	7.25241011173345	5.75878045389078	4.44546513262718	0	2.75645616210167	2.26539879522519	7.50008389671908	0	6.40490725407332	3.1279878000136	5.33161681766149	1.93657637955006	4.15864626830047	9.00213003824726	1.50804664332711	8.20796734706842	3.13633332477529	6.46733644253441	5.38361608159118	6.19488687338242	8.06789271539976	3.29090117536676	3.98217786065604	8.27664180276496	1.08025695055023	6.48845348000556	8.03609404653046	0	0	0	0	5.46146189911733	0	0	7.26395924140671	0	5.37201963240217	4.59411383898567	1.98263438764252	0.779668597408767	4.50618041293105	3.61260278095051	4.57587843550393	4.53369491480905	6.66295979440346	0	7.19591773389838	8.52427039565737	7.55042293521813	2.91411788153391	5.84231346683124	6.41409788530552	1.82728541179432	8.58848903234942	6.79073628741543	5.37931254997985	6.59056088580761	7.60575127843488	0.725592328682973	5.13130683942344	6.65549560215667	6.17253850887951	9.12600986953527	4.53556226904218	8.36936887033174	7.46445908807131	4.2671750220984	6.81798547691627	3.93285368992325	7.99788403118862	7.23071410652309	9.11248978385495	6.32862127830471	7.5082144531393	1.77317829778801	7.09034895701044	6.65455052037019	9.20394429510342	9.17256029023236	7.7732560568054	7.27196384180837	7.67827962298708	7.61014320629543	5.2367973362328	8.79794835815473	7.41388691254482	3.23381284263068	8.59140552035038	7.78249053082264	5.25552078817657	8.23665079419445	8.75300138369671	5.00209283116548	8.31708330492479	7.28673236456628	8.28467373895008	5.5972017520764	6.43255032039326	7.91469595337826	8.37413006316622	4.13059932713238	5.99040014722682	9.2071387928147	1.04628745033329	8.28052284916628	1.869039484676	4.84280641666024	8.64352770864633	8.88436108258657	9.78223585232294	8.86544469855912	8.3164412383795	8.98404131402786	6.10669051288111	7.62737926263873	8.58424012176998	9.19906448595154	8.83751013566994	7.41292136186825	7.82893656976953	6.97236947403624	8.29921904372404	9.15638669073897	7.93380308045989	6.02971169083768	0.895026395045746	7.1708227077627	7.12507886371207	8.4948086099313	2.40877706530987	8.15046129668933	7.74474698818656	8.49400219986442	8.451664317758	0.911562659058317	7.7387215011865	7.55639661349258	5.049624776177	6.30561505226597	9.28579328609886	7.8316053113726	9.30079726503097	6.66285378932248	6.74719413275569	8.7467245496106	8.21497329138128	7.57935683916452	4.27537949092616	8.20192624285937	7.20494548781622	7.24833962901199	7.31880793901496	8.98642774447709	7.59288981249554	8.34115933044452	6.50632358637272	8.80108302931008	7.33552680697601	6.66448913113866	8.7864798523163	9.01858885342236	9.62787037593417	7.65969348942	8.01077109020312	5.79837798841844	6.92589257020643	7.12184161933225	0	3.68270420174805	5.28672699517338	6.82745749038924	0	8.06644348569181	6.05588640960291	5.553210350771	7.50121602946799	4.58164860565543	6.28488026599562	6.34905792569465	7.60952176193216	8.90741282796875	7.84748443886508	5.99854661479354	5.81918349607173	0	4.44449782435056	6.00251595015616	4.87917584465969	4.03260413336532	7.7784230594178	4.24772028980948	3.06870478196341	6.83106514924154	8.09252225782419	7.83404031200575	8.0336699076588	5.98482727803998	0	6.60226521638167	8.99789230380004	9.13607593643451	4.32529135790256	6.63172916171308	5.52396757807389	6.22987505057013	6.36751179127194	8.89344217154795	2.87832117112672	5.18669784673817	8.42906538071086	0	0	8.01731942600957	2.5224469409978	0	7.05427945588744	5.72837931402112	9.2188316181393	5.99570903673286	7.37934473996423	7.63885958991374	8.12716884541797	7.35379147620634	4.98525941404134	0	5.7862153173378	5.66249166247334	8.16578056090978	8.62839702361642	6.91857524155547	1.34441263050819	4.22469142369495	8.27977119717195	8.11952079851651	6.84833097394338	7.49064869091572	6.70249522756903	0	2.24445502339663	5.61983777621505	3.77795803875305	0.577907579827219	8.81685195921141	5.77624897229853	3.33001413368118	7.52892605749068	5.22728045170754	8.06062709285606	4.69330151992355	5.98595250869017	0	6.32933413431211	4.96156617022582	7.60975775119342	8.82314332052982	6.97349797422006	2.47067507133772	3.81077946659697	6.34079288415356	8.47470510647913	2.78365353740393	4.84954343487124	4.62720097145132
Lass4	0	5.79513348308828	0.301983186365519	0.780761852971026	0.288322353963385	0.414368039780523	1.46996720113349	0.677823871658817	0	0	0.263479447749447	0.482595459879491	1.45625490714851	3.63564517762833	1.16893817359068	3.96310624398067	1.13587467346481	6.84348350864831	0	0	0	0	0.264469584474127	0.963109350623617	0.420411057067551	0.226913224304773	1.46606490801257	3.94834006279144	7.7336201820185	6.51322781810731	4.61699795321	7.03722701183682	0	0	1.53065850512345	0.18889038313321	0	5.8783465779209	0	0	0.257820743156839	8.01153650903199	5.18390986519828	1.77175707007082	0	1.18187419379436	0.440808772162349	0.409674464003631	0.194537920439271	6.79965193716325	0	2.50509067402941	5.57694374831582	0.24658054636171	0.431770563726475	0	0	0.679051676936296	0	6.05184160909089	0.470130950452536	2.6784634328987	0.436264550483589	5.375738804668	0.232528493656907	1.24753078358859	3.7133767135272	4.93917503490215	1.6397432847676	7.97673630466022	0.290271906073052	0.415367847672715	4.50106320016579	5.99235756564268	0.521124441281832	5.47137597741837	0.637661281622076	3.54804882361523	4.48417691809963	0	0	0	0	0.39940344447254	0.595776626759495	4.07653324833135	2.09427121329639	0	3.53261844741806	0.796087682447445	3.9537677205575	0.542872257596125	6.5094520208702	5.31493164365109	0.428308672025077	6.34335167422365	6.4315758577144	4.27413994321802	0.337717686524489	1.12437569239819	6.01728933215872	0.509221934163535	0.314158463116268	0.212222042229277	6.64997936023171	6.58224477662292	4.69815450081976	5.6213894755951	0.931347571591	0.343947407526009	5.36747443869248	1.05641304118832	6.29375224650336	3.2889756910666	5.88565604921414	6.35141069467665	2.43995792689443	6.05290078024755	5.45233976441951	1.73150203901999	4.89667165981199	1.81990383712437	6.5371182248699	0.881017026978967	5.56477363749112	0.6960068983968	2.16319422975719	4.20852327694867	0	4.48946319943531	0.404542216223073	7.00383273145996	7.65272775237176	5.48933182767528	0.999273335347575	5.44581948610424	6.2509135473408	7.86571569260271	2.18002535673655	6.90999613428264	6.53892815948819	7.7991609961125	6.9936419779379	6.61193343095824	7.70056479265177	1.53328041733855	7.25982218494234	6.25533138404556	7.54394330806071	5.80283523651838	5.16272266662572	2.63661286395407	3.7090644737224	0.203157586083328	3.70450643084663	7.64085433362574	4.22787486642604	5.06721763111846	4.72390676279674	0	5.4736204069323	7.92733257540047	2.71664560798361	5.44070721518697	1.15038976553726	1.35966753316776	6.31785574223235	5.91693044332647	1.16769055726302	5.07412176225465	3.91935251494592	6.19195777062169	0	5.02502775443801	6.45520026055932	0	5.71748664346822	3.95854693363478	2.82503039467889	2.87269611298789	5.81681633839814	6.3194199921958	5.42685803218627	7.06139947334206	5.69448710542685	2.3772963204961	4.14306020012461	2.62482902883697	1.78679263478761	6.89715147978015	9.10569231682221	0.337549769439474	0	7.1367087589522	0	5.43640760044696	0	6.52303061414926	7.27766327947528	5.16238583186378	1.242913556982	1.37832753235854	5.34956790926213	5.94513776255851	5.05223697631947	0.212711669206685	5.76969622516899	4.11942523246897	5.81112757739743	0	1.58081161436845	4.69958694394622	3.8269847439248	6.73807683176831	2.49501571908585	5.96192029804804	5.81728992570218	1.52543121014852	5.86296724120217	1.59932616065357	1.86329682967891	0	0	2.44204089229742	4.52920135137293	7.6344512567426	3.59397211483767	0.238905746260052	7.09491037341021	6.70402545178639	0.250425522723826	6.53592746038313	5.10497733305086	1.0182479483359	7.07768700215719	0	7.03215798071629	2.64516556138347	0	4.16245793812197	5.49870426438117	0.744286471523285	5.030747166669	4.3245925335385	6.2404741103983	4.49711670751365	1.53314459325146	4.46512065293028	3.67618961864322	0	6.9970809926269	0	3.28383894863717	6.10162645610974	0.446700843665469	4.73013925053539	7.4061044860067	6.13004550168843	0	1.09603261518722	5.54380813498951	4.05505646114078	0	3.88608567935879	2.47954778428985	4.95780613934445	7.13397210501701	5.64924126550085	2.45721718792623	4.22331293978249	0	1.68892847220892	4.24066335529052	3.91661693419269	4.55381585946408	0	0	2.86943714476696	2.72612586262034	4.10505647437122	2.4360299408923	3.89306360110877	3.74268874986257	6.45565699368659	5.40611395804459	1.95325761333003	3.86613061254054	3.49655151293001
